player,hard_elo,clay_elo,grass_elo,hard_elo_undamped,clay_elo_undamped,grass_elo_undamped,overall_elo,hard_matches,clay_matches,grass_matches,current_rank,days_since_last_match,recent_form_residual
Stevenson A.,1499.4899438527555,1499.4436741044306,1499.373502526574,1499.4899438527555,1499.4436741044306,1499.373502526574,1499.3178611693174,3,4,1,240,5536,
Han S.H.,1499.3141921075915,1499.3147450993654,1499.3147450993654,1499.3141921075915,1499.3147450993654,1499.3147450993654,1499.3147450993654,3,0,0,627,4703,
Neuwirth Y.,1499.3081400427823,1499.3081415697336,1499.3081400427823,1499.3081400427823,1499.3081415697336,1499.3081400427823,1499.3081400427823,0,1,0,310,4409,
Floris A.,1499.2990563941362,1499.2996410804537,1499.2990563941362,1499.2990563941362,1499.2996410804537,1499.2990563941362,1499.2990563941362,0,4,0,162,5500,
Iatcenko P.,1498.8557553780165,1499.297791582281,1499.297791582281,1498.8557553780165,1499.297791582281,1499.297791582281,1499.297791582281,2,0,0,181,275,
Gaydarzhi K.,1499.2954868515894,1499.2951620914669,1499.2951620914669,1499.2954868515894,1499.2951620914669,1499.2951620914669,1499.2951620914669,1,0,0,1040,4394,
Jidkova A.,1499.4718715691092,1499.429063765621,1499.28478532949,1499.4718715691092,1499.429063765621,1499.28478532949,1499.28478532949,10,4,0,280,6214,-0.2755691803813598
Jackson J.,1499.3776561280702,1499.3606194289437,1499.4115323804351,1499.3776561280702,1499.3606194289437,1499.4115323804351,1499.2776718861203,9,1,2,271,6550,-0.23464873719626203
Rolle A.,1499.528376813819,1499.378821195547,1499.4329399155054,1499.528376813819,1499.378821195547,1499.4329399155054,1499.2709550559516,16,3,2,271,5556,-0.3030759206452952
Obziler T.,1499.744418138774,1499.421431410118,1499.4189400601972,1499.744418138774,1499.421431410118,1499.4189400601972,1499.2683649266894,21,10,3,179,6375,-0.20261958773268002
Ejdesgaard M.,1499.2650460594366,1499.2645508123455,1499.2645508123455,1499.2650460594366,1499.2645508123455,1499.2645508123455,1499.2645508123455,3,0,0,842,5227,
Mueller A.,1499.25483395925,1499.254956877111,1499.254956877111,1499.25483395925,1499.254956877111,1499.254956877111,1499.254956877111,2,0,0,499,4751,
Yuan M.,1499.5098827830777,1499.3796688427728,1499.3782439739912,1499.5098827830777,1499.3796688427728,1499.3782439739912,1499.248999227731,26,2,2,123,6403,0.04494024585866735
Lalami N.,1499.3058672844259,1499.398141274668,1499.248926984109,1499.3058672844259,1499.398141274668,1499.248926984109,1499.248926984109,1,7,0,503,5213,
Ivanova E.,1499.5801015783557,1499.3973855600916,1499.2464506768017,1499.5801015783557,1499.3973855600916,1499.2464506768017,1499.2464506768017,15,10,0,175,5400,0.01984462263971304
Evtimova D.,1499.2323418802393,1499.2370540712036,1499.2323418802393,1499.2323418802393,1499.2370540712036,1499.2323418802393,1499.2323418802393,0,10,0,273,4765,-0.10246145913904658
Imanishi M.,1499.232043597811,1499.2316789672927,1499.2316789672927,1499.232043597811,1499.2316789672927,1499.2316789672927,1499.2316789672927,1,0,0,211,4317,
Zaniewska S.,1499.395424124708,1499.2647285582816,1499.277678391808,1499.395424124708,1499.2647285582816,1499.277678391808,1499.2231736166293,2,1,1,218,4863,
Holland I.,1499.2146799404504,1499.2148333474734,1499.2148333474734,1499.2146799404504,1499.2148333474734,1499.2148333474734,1499.2148333474734,4,0,0,181,5311,
Spears A.,1499.528177071938,1499.4096746910495,1499.2933605481155,1499.528177071938,1499.4096746910495,1499.2933605481155,1499.204978275436,12,3,2,466,5164,-0.0886282233078381
Sema Y.,1499.1985993990747,1499.198156358896,1499.198156358896,1499.1985993990747,1499.198156358896,1499.198156358896,1499.198156358896,7,0,0,166,5269,
Granville L.,1499.3235967810604,1499.4047510281218,1499.5563898698392,1499.3235967810604,1499.4047510281218,1499.5563898698392,1499.1958835192393,22,4,5,224,6011,-0.28718222386493664
Santangelo M.,1499.482238965717,1499.5078587126811,1499.6802700560843,1499.482238965717,1499.5078587126811,1499.6802700560843,1499.1775551958513,33,19,11,111,6258,-0.1342869135249996
Dzehalevich E.,1499.334672752142,1499.497551683371,1499.2559077589037,1499.334672752142,1499.497551683371,1499.2559077589037,1499.1735785588255,4,10,1,240,5856,-0.1875507735762662
Liebens K.,1499.1544088146588,1499.1541124126604,1499.1541124126604,1499.1544088146588,1499.1541124126604,1499.1541124126604,1499.1541124126604,1,0,0,327,4191,
Molinero F.,1499.2323066435692,1499.1783834508938,1499.151881867701,1499.2323066435692,1499.1783834508938,1499.151881867701,1499.151881867701,1,1,0,184,4499,
Lu J.J.,1499.1516177882663,1499.151113745854,1499.151113745854,1499.1516177882663,1499.151113745854,1499.151113745854,1499.151113745854,6,0,0,201,5430,
Sirotkina M.,1499.1407468122723,1499.1416723315408,1499.1416723315408,1499.1407468122723,1499.1416723315408,1499.1416723315408,1499.1416723315408,2,0,0,116,4869,
Morigami A.,1499.3923696457077,1499.5277992281776,1499.4453392854716,1499.3923696457077,1499.5277992281776,1499.4453392854716,1499.1349869539122,32,10,5,527,6135,-0.09066258393509474
Ani M.,1499.3384656272578,1499.5135572144263,1499.223488600285,1499.3384656272578,1499.5135572144263,1499.223488600285,1499.1247397065977,7,19,1,156,6157,-0.049752623640121785
Fujiwara R.,1499.1937311509237,1499.22094482765,1499.3587218013984,1499.1937311509237,1499.22094482765,1499.3587218013984,1499.1205216777091,6,1,3,188,5479,-0.20467726675942888
Zahlavova Strycova B..,1499.26663065578,1499.5381200229056,1499.3471364318054,1499.26663065578,1499.5381200229056,1499.3471364318054,1499.1185867005765,10,9,3,58,5771,-0.1552465501618025
Schmiedlova K.,1499.11468074847,1499.1136826744753,1499.11468074847,1499.11468074847,1499.1136826744753,1499.11468074847,1499.11468074847,0,1,0,584,4115,
Allgurin E.,1499.0964433026757,1499.095855052771,1499.0964433026757,1499.0964433026757,1499.095855052771,1499.0964433026757,1499.0964433026757,0,3,0,447,4765,
Sun T.T.,1499.379068100487,1499.3926554910797,1499.2692253526666,1499.379068100487,1499.3926554910797,1499.2692253526666,1499.0946925410467,11,8,2,259,6682,-0.17552498803918012
Kostanic Tosic J.,1499.3974437565637,1499.3714861340663,1499.1978388484513,1499.3974437565637,1499.3714861340663,1499.1978388484513,1499.091880757974,13,9,1,871,5816,-0.09256359997284197
Ruano Pascual V.,1499.6048872539736,1499.2381304575529,1499.5755223906801,1499.6048872539736,1499.2381304575529,1499.5755223906801,1499.091038171482,27,21,7,348,5928,-0.07114601414540878
Perez Garcia M.P.,1499.0875234808618,1499.0888861945784,1499.0875234808618,1499.0875234808618,1499.0888861945784,1499.0875234808618,1499.0875234808618,0,1,0,1171,4128,
El Allami Zhara F.,1499.0750500271938,1499.0773423860617,1499.0750500271938,1499.0750500271938,1499.0773423860617,1499.0750500271938,1499.0750500271938,0,4,0,1133,4849,
Olaru R.,1499.0498439397356,1499.0775094854976,1499.1581018065897,1499.0498439397356,1499.0775094854976,1499.1581018065897,1499.0498439397356,0,3,1,887,4408,
Simmonds C.,1499.050068024782,1499.0497273346496,1499.0497273346496,1499.050068024782,1499.0497273346496,1499.0497273346496,1499.0497273346496,2,0,0,165,4723,
Lapushchenkova A.,1499.3525530923348,1499.4704121720476,1499.1454894476858,1499.3525530923348,1499.4704121720476,1499.1454894476858,1499.047731264624,10,11,1,107,5841,0.0972465164619255
Arcangioli M.,1499.045561714459,1499.0469057220396,1499.045561714459,1499.045561714459,1499.0469057220396,1499.045561714459,1499.045561714459,0,1,0,276,4086,
Jugic-Salkic M.,1499.0777663392655,1499.1182531990687,1499.0022526220578,1499.0777663392655,1499.1182531990687,1499.0022526220578,1499.0022526220578,1,3,0,204,4920,
Ianchuk O.,1499.0015018562226,1499.0011414694754,1499.0011414694754,1499.0015018562226,1499.0011414694754,1499.0011414694754,1499.0011414694754,1,0,0,267,4023,
Xu Y-F.,1498.9926894463365,1498.9951270558934,1498.9951270558934,1498.9926894463365,1498.9951270558934,1498.9951270558934,1498.9951270558934,1,0,0,200,3967,
Poutchkova O.,1499.184779388757,1499.457967255029,1499.2419514354347,1499.184779388757,1499.457967255029,1499.2419514354347,1498.994183057421,32,6,3,108,6716,0.05849287714227164
Arefyeva T.,1499.078295849372,1499.0853651192024,1498.9895136482653,1499.078295849372,1499.0853651192024,1498.9895136482653,1498.9895136482653,4,1,0,254,4709,
Korashvili O.,1498.980374156168,1498.978609427868,1498.978609427868,1498.980374156168,1498.978609427868,1498.978609427868,1498.978609427868,1,0,0,565,4021,
Alves C.M.,1498.978029417594,1498.976105879563,1498.976105879563,1498.978029417594,1498.976105879563,1498.976105879563,1498.976105879563,1,0,0,525,4023,
Shaughnessy M.,1498.9425369274852,1499.772874851996,1499.1994078461853,1498.9425369274852,1499.772874851996,1499.1994078461853,1498.970800680211,28,18,2,544,6130,-0.24145923884653062
Lee P.C.,1498.9635530485266,1498.9666662191228,1498.9666662191228,1498.9635530485266,1498.9666662191228,1498.9666662191228,1498.9666662191228,1,0,0,529,3826,
Cohen Aloro S.,1499.0214657714196,1499.7623930691016,1499.0843129159614,1499.0214657714196,1499.7623930691016,1499.0843129159614,1498.9656859848105,18,19,1,188,5652,-0.04534691689611442
Dolonts V.,1498.951931497682,1499.4944478644604,1499.0580498852544,1498.951931497682,1499.4944478644604,1499.0580498852544,1498.9577264662678,6,5,1,168,5278,-0.10378369288259298
Kolar N.,1499.0697023432213,1498.9966881302487,1498.9545074566313,1499.0697023432213,1498.9966881302487,1498.9545074566313,1498.9545074566313,1,3,0,241,4129,
Lukacs V.,1498.938514871386,1498.9394993052906,1498.938514871386,1498.938514871386,1498.9394993052906,1498.938514871386,1498.938514871386,0,3,0,728,4772,
Melichar N.,1498.927182629802,1498.9276226760983,1498.9276226760983,1498.927182629802,1498.9276226760983,1498.9276226760983,1498.9276226760983,1,0,0,635,3967,
Shapatava S.,1499.3264274413186,1498.9954956685517,1498.9214593980535,1499.3264274413186,1498.9954956685517,1498.9214593980535,1498.9214593980535,7,4,0,206,3595,-0.07287200693588541
Kloesel S.,1499.3116849256585,1499.1723417684875,1499.0414431327836,1499.3116849256585,1499.1723417684875,1499.0414431327836,1498.9131331216408,8,13,1,791,6222,-0.19450923366380432
Ramialison I.,1498.9027838223983,1498.9016189740526,1498.9016189740526,1498.9027838223983,1498.9016189740526,1498.9016189740526,1498.9016189740526,1,0,0,293,3947,
Zheng J.,1499.401895408937,1498.110884422567,1500.7359727193232,1499.401895408937,1498.110884422567,1500.7359727193232,1498.8947711482908,178,57,37,100,4212,-0.10774993736917249
Bammer S.,1499.7266141438854,1499.6602644477732,1499.206315577046,1499.7266141438854,1499.6602644477732,1499.206315577046,1498.8575065926634,136,48,16,148,5498,-0.1872285949775649
Schruff J.,1499.290307816443,1499.2689382093577,1498.9882217567767,1499.290307816443,1499.2689382093577,1498.9882217567767,1498.8523086913967,14,22,1,235,5850,-0.13571082028458648
Wolfe J.,1498.8262067669134,1498.8262214503955,1498.8262214503955,1498.8262067669134,1498.8262214503955,1498.8262214503955,1498.8262214503955,1,0,0,110,3856,
Klepac A.,1499.0372686719013,1499.4497442484908,1499.0857989455967,1499.0372686719013,1499.4497442484908,1499.0857989455967,1498.8246309545552,16,18,2,500,5858,-0.28706890844565247
Manasieva V.,1499.1427559504648,1499.0134854257371,1498.9552654102893,1499.1427559504648,1499.0134854257371,1498.9552654102893,1498.8232167640786,19,2,1,115,5611,-0.10530205602947151
Aksu A.,1499.2575943640336,1497.8374190441018,1498.8231665159972,1499.2575943640336,1497.8374190441018,1498.8231665159972,1498.8231665159972,2,4,0,216,11,
Lee Y-H.,1498.795847458107,1498.7958590568574,1498.7958590568574,1498.795847458107,1498.7958590568574,1498.7958590568574,1498.7958590568574,1,0,0,218,3827,
Okuno A.,1498.7830887227522,1498.7812701141738,1498.7812701141738,1498.7830887227522,1498.7812701141738,1498.7812701141738,1498.7812701141738,1,0,0,288,3827,
Garcia Vidagany B.,1499.0499901057497,1498.7963000667037,1498.7792650385006,1499.0499901057497,1498.7963000667037,1498.7792650385006,1498.7792650385006,2,14,0,186,4408,-0.14095741128299627
Hsu C.W.,1498.7736796460074,1498.7706832594115,1498.7706832594115,1498.7736796460074,1498.7706832594115,1498.7706832594115,1498.7706832594115,1,0,0,327,3828,
Dechy N.,1499.3158668872793,1499.2793016282142,1499.3746983769656,1499.3158668872793,1499.2793016282142,1499.3746983769656,1498.770193119147,43,17,11,77,6250,-0.2944311399226446
Bhamidipaty S.R.,1498.9606496029978,1498.750687563229,1498.750687563229,1498.9606496029978,1498.750687563229,1498.750687563229,1498.750687563229,2,0,0,434,276,
Pelletier M.E.,1498.8114257798625,1498.891407638172,1498.7491501585707,1498.8114257798625,1498.891407638172,1498.7491501585707,1498.7491501585707,8,1,0,206,5073,
Pareja J.,1494.9409361647222,1510.7140531540854,1498.7450196014663,1494.9409361647222,1510.7140531540854,1498.7450196014663,1498.7450196014663,2,6,0,308,5,
Reix S.,1498.750856075143,1499.0190074166112,1498.7441473436925,1498.750856075143,1499.0190074166112,1498.7441473436925,1498.7441473436925,1,2,0,233,3763,
Yan Z.,1499.2433174640826,1499.256025244179,1499.059192004091,1499.2433174640826,1499.256025244179,1499.059192004091,1498.7439294276937,29,11,3,400,6003,-0.25965317794028664
Vaidisova N.,1498.7968948741525,1499.350354139806,1499.9185723363037,1498.7968948741525,1499.350354139806,1499.9185723363037,1498.7432318037513,67,15,18,270,3946,-0.21509025928811737
Sugiyama A.,1499.168058369823,1499.3002785477684,1499.5207670129173,1499.168058369823,1499.3002785477684,1499.5207670129173,1498.738095993151,72,18,13,71,6180,-0.0017073040626098268
Shoshyna A.,1498.7217228930012,1498.7226794517967,1498.7217228930012,1498.7217228930012,1498.7226794517967,1498.7217228930012,1498.7217228930012,0,1,0,707,3771,
Sanchez O.,1499.0853241444013,1498.971822289559,1498.715628919466,1499.0853241444013,1498.971822289559,1498.715628919466,1498.715628919466,5,13,0,152,5551,-0.21688635909080475
Altick F.,1498.7073353393682,1498.7090262527074,1498.7073353393682,1498.7073353393682,1498.7090262527074,1498.7073353393682,1498.7073353393682,0,1,0,924,3772,
Pavlovic I.,1498.856666207372,1498.9513068957863,1498.701080519352,1498.856666207372,1498.9513068957863,1498.701080519352,1498.701080519352,2,5,0,175,4816,
Klaffner M.,1498.876423371446,1499.0172233297762,1498.693959003837,1498.876423371446,1499.0172233297762,1498.693959003837,1498.693959003837,3,6,0,184,4680,
Black T.A.,1498.761961329212,1498.773605651721,1498.6858638247922,1498.761961329212,1498.773605651721,1498.6858638247922,1498.6858638247922,1,1,0,718,4387,
Giovine C.,1498.6839642355058,1498.6848706026553,1498.6839642355058,1498.6839642355058,1498.6848706026553,1498.6839642355058,1498.6839642355058,0,1,0,423,3736,
Gonzalez M.,1499.1959276501943,1498.632426602951,1498.6735770211199,1499.1959276501943,1498.632426602951,1498.6735770211199,1498.6735770211199,4,2,0,146,3622,
Antonitsch M.,1498.6644233388163,1498.6642188904907,1498.6644233388163,1498.6644233388163,1498.6642188904907,1498.6644233388163,1498.6644233388163,0,1,0,980,3731,
Fridman O.,1498.662909139122,1498.6674220004998,1498.662909139122,1498.662909139122,1498.6674220004998,1498.662909139122,1498.662909139122,0,1,0,242,3730,
Sprem K.,1499.3009442921878,1499.2348915323082,1499.1428025438045,1499.3009442921878,1499.2348915323082,1499.1428025438045,1498.6557409063998,18,28,6,95,5676,-0.09859908757830882
Poutchek T.,1498.9276524053544,1499.19230257255,1499.1647379525675,1498.9276524053544,1499.19230257255,1499.1647379525675,1498.6531792607323,17,8,5,320,5941,-0.13725708227972744
Pin C.,1499.4316938225352,1499.134270143577,1499.3031161030058,1499.4316938225352,1499.134270143577,1499.3031161030058,1498.6454755005925,50,22,8,128,6179,-0.16271811532343766
Gullickson C.,1498.9724289818846,1498.9358193299095,1498.7956535124663,1498.9724289818846,1498.9358193299095,1498.7956535124663,1498.6405893584374,7,4,1,277,5814,-0.3802042066593249
Vogt S.,1498.6324488908856,1498.6404610796803,1498.6324488908856,1498.6324488908856,1498.6404610796803,1498.6324488908856,1498.6324488908856,0,1,0,218,3730,
Muller M.,1498.9548223571528,1499.4931453997629,1498.928527026172,1498.9548223571528,1499.4931453997629,1498.928527026172,1498.6294974061143,25,34,2,178,6555,-0.12511290594724978
Molik A.,1499.35224219186,1499.0625108881754,1499.2255154304148,1499.35224219186,1499.0625108881754,1499.2255154304148,1498.6011077546602,49,9,8,134,5673,-0.0557477434117018
Wongteanchai Vara.,1498.5935447451411,1498.5996239878239,1498.5996239878239,1498.5935447451411,1498.5996239878239,1498.5996239878239,1498.5996239878239,1,0,0,317,3603,
Christie F.,1498.5910001150623,1498.5910001150623,1498.598046658269,1498.5910001150623,1498.5910001150623,1498.598046658269,1498.5910001150623,0,0,1,314,3709,
Capurro Taborda M.,1498.5847279715094,1498.5858570379476,1498.5858570379476,1498.5847279715094,1498.5858570379476,1498.5858570379476,1498.5858570379476,1,0,0,699,3653,
Lu Jia Jing,1498.5793424870933,1498.5789023420512,1498.5789023420512,1498.5793424870933,1498.5789023420512,1498.5789023420512,1498.5789023420512,1,0,0,271,3652,
Ng K.Y.,1498.5643227711541,1498.5675744787216,1498.5675744787216,1498.5643227711541,1498.5675744787216,1498.5675744787216,1498.5675744787216,1,0,0,1127,3603,
Moser L.M.,1498.6424346638632,1498.8842136733153,1498.5582119795197,1498.6424346638632,1498.8842136733153,1498.5582119795197,1498.5582119795197,1,5,0,395,4317,
Naydenova A.,1498.555640406812,1498.55366383887,1498.55366383887,1498.555640406812,1498.55366383887,1498.55366383887,1498.55366383887,1,0,0,276,3653,
Honcova M.,1498.5509734389955,1498.55404569508,1498.5509734389955,1498.5509734389955,1498.55404569508,1498.5509734389955,1498.5509734389955,0,3,0,260,4765,
Bremond I.,1498.67204365313,1498.8744412592569,1498.5275863827499,1498.67204365313,1498.8744412592569,1498.5275863827499,1498.5275863827499,6,3,0,131,5227,
Lertpitaksinchai N.,1498.5259635635957,1498.5244497997312,1498.5244497997312,1498.5259635635957,1498.5244497997312,1498.5244497997312,1498.5244497997312,8,0,0,418,3651,
Bobusic B.,1498.5041289396077,1498.5071901726565,1498.5071901726565,1498.5041289396077,1498.5071901726565,1498.5071901726565,1498.5071901726565,4,0,0,307,4948,
Kamenskaya V.,1498.4949069033594,1498.460365688596,1498.4949069033594,1498.4949069033594,1498.460365688596,1498.4949069033594,1498.4949069033594,0,1,0,210,3385,
