match_key,tour,tournament,year,player,corrections,depth,round_label,sim_prob,actual_reached,logged_at
ATP|Mutua Madrid Open|2023|on,ATP,Mutua Madrid Open,2023,Popyrin A.,on,0,Champion,0.0,0,2026-08-28T22:16:44.996250+00:00
ATP|Mutua Madrid Open|2023|on,ATP,Mutua Madrid Open,2023,Popyrin A.,on,1,Final,0.0,0,2026-08-28T22:16:44.996250+00:00
ATP|Mutua Madrid Open|2023|on,ATP,Mutua Madrid Open,2023,Popyrin A.,on,2,Semifinal,0.006,0,2026-08-28T22:16:44.996250+00:00
ATP|Mutua Madrid Open|2023|on,ATP,Mutua Madrid Open,2023,Popyrin A.,on,3,Quarterfinal,0.014,0,2026-08-28T22:16:44.996250+00:00
ATP|Mutua Madrid Open|2023|on,ATP,Mutua Madrid Open,2023,Popyrin A.,on,4,Round of 16,0.06,0,2026-08-28T22:16:44.996250+00:00
ATP|Mutua Madrid Open|2023|on,ATP,Mutua Madrid Open,2023,Popyrin A.,on,5,Round of 32,0.184,0,2026-08-28T22:16:44.996250+00:00
ATP|Mutua Madrid Open|2023|on,ATP,Mutua Madrid Open,2023,Popyrin A.,on,6,Round of 64,0.484,0,2026-08-28T22:16:44.996250+00:00
ATP|Mutua Madrid Open|2023|on,ATP,Mutua Madrid Open,2023,Halys Q.,on,0,Champion,0.002,0,2026-08-28T22:16:44.996250+00:00
ATP|Mutua Madrid Open|2023|on,ATP,Mutua Madrid Open,2023,Halys Q.,on,1,Final,0.004,0,2026-08-28T22:16:44.996250+00:00
ATP|Mutua Madrid Open|2023|on,ATP,Mutua Madrid Open,2023,Halys Q.,on,2,Semifinal,0.008,0,2026-08-28T22:16:44.996250+00:00
ATP|Mutua Madrid Open|2023|on,ATP,Mutua Madrid Open,2023,Halys Q.,on,3,Quarterfinal,0.022,0,2026-08-28T22:16:44.996250+00:00
ATP|Mutua Madrid Open|2023|on,ATP,Mutua Madrid Open,2023,Halys Q.,on,4,Round of 16,0.068,0,2026-08-28T22:16:44.996250+00:00
ATP|Mutua Madrid Open|2023|on,ATP,Mutua Madrid Open,2023,Halys Q.,on,5,Round of 32,0.204,0,2026-08-28T22:16:44.996250+00:00
ATP|Mutua Madrid Open|2023|on,ATP,Mutua Madrid Open,2023,Halys Q.,on,6,Round of 64,0.516,1,2026-08-28T22:16:44.996250+00:00
ATP|Mutua Madrid Open|2023|on,ATP,Mutua Madrid Open,2023,Bautista Agut R.,on,0,Champion,0.01,0,2026-08-28T22:16:44.996250+00:00
ATP|Mutua Madrid Open|2023|on,ATP,Mutua Madrid Open,2023,Bautista Agut R.,on,1,Final,0.014,0,2026-08-28T22:16:44.996250+00:00
ATP|Mutua Madrid Open|2023|on,ATP,Mutua Madrid Open,2023,Bautista Agut R.,on,2,Semifinal,0.04,0,2026-08-28T22:16:44.996250+00:00
ATP|Mutua Madrid Open|2023|on,ATP,Mutua Madrid Open,2023,Bautista Agut R.,on,3,Quarterfinal,0.116,0,2026-08-28T22:16:44.996250+00:00
ATP|Mutua Madrid Open|2023|on,ATP,Mutua Madrid Open,2023,Bautista Agut R.,on,4,Round of 16,0.302,0,2026-08-28T22:16:44.996250+00:00
ATP|Mutua Madrid Open|2023|on,ATP,Mutua Madrid Open,2023,Bautista Agut R.,on,5,Round of 32,0.612,1,2026-08-28T22:16:44.996250+00:00
ATP|Mutua Madrid Open|2023|on,ATP,Mutua Madrid Open,2023,Bautista Agut R.,on,6,Round of 64,1.0,1,2026-08-28T22:16:44.996250+00:00
ATP|Mutua Madrid Open|2023|on,ATP,Mutua Madrid Open,2023,Nishioka Y.,on,0,Champion,0.0,0,2026-08-28T22:16:44.996250+00:00
ATP|Mutua Madrid Open|2023|on,ATP,Mutua Madrid Open,2023,Nishioka Y.,on,1,Final,0.0,0,2026-08-28T22:16:44.996250+00:00
ATP|Mutua Madrid Open|2023|on,ATP,Mutua Madrid Open,2023,Nishioka Y.,on,2,Semifinal,0.004,0,2026-08-28T22:16:44.996250+00:00
ATP|Mutua Madrid Open|2023|on,ATP,Mutua Madrid Open,2023,Nishioka Y.,on,3,Quarterfinal,0.044,0,2026-08-28T22:16:44.996250+00:00
ATP|Mutua Madrid Open|2023|on,ATP,Mutua Madrid Open,2023,Nishioka Y.,on,4,Round of 16,0.112,0,2026-08-28T22:16:44.996250+00:00
ATP|Mutua Madrid Open|2023|on,ATP,Mutua Madrid Open,2023,Nishioka Y.,on,5,Round of 32,0.396,1,2026-08-28T22:16:44.996250+00:00
ATP|Mutua Madrid Open|2023|on,ATP,Mutua Madrid Open,2023,Nishioka Y.,on,6,Round of 64,1.0,1,2026-08-28T22:16:44.996250+00:00
ATP|Mutua Madrid Open|2023|on,ATP,Mutua Madrid Open,2023,Wu Y.,on,0,Champion,0.004,0,2026-08-28T22:16:44.996250+00:00
ATP|Mutua Madrid Open|2023|on,ATP,Mutua Madrid Open,2023,Wu Y.,on,1,Final,0.004,0,2026-08-28T22:16:44.996250+00:00
ATP|Mutua Madrid Open|2023|on,ATP,Mutua Madrid Open,2023,Wu Y.,on,2,Semifinal,0.004,0,2026-08-28T22:16:44.996250+00:00
ATP|Mutua Madrid Open|2023|on,ATP,Mutua Madrid Open,2023,Wu Y.,on,3,Quarterfinal,0.03,0,2026-08-28T22:16:44.996250+00:00
ATP|Mutua Madrid Open|2023|on,ATP,Mutua Madrid Open,2023,Wu Y.,on,4,Round of 16,0.06,0,2026-08-28T22:16:44.996250+00:00
ATP|Mutua Madrid Open|2023|on,ATP,Mutua Madrid Open,2023,Wu Y.,on,5,Round of 32,0.194,0,2026-08-28T22:16:44.996250+00:00
ATP|Mutua Madrid Open|2023|on,ATP,Mutua Madrid Open,2023,Wu Y.,on,6,Round of 64,0.364,0,2026-08-28T22:16:44.996250+00:00
ATP|Mutua Madrid Open|2023|on,ATP,Mutua Madrid Open,2023,Molcan A.,on,0,Champion,0.008,0,2026-08-28T22:16:44.996250+00:00
ATP|Mutua Madrid Open|2023|on,ATP,Mutua Madrid Open,2023,Molcan A.,on,1,Final,0.016,0,2026-08-28T22:16:44.996250+00:00
ATP|Mutua Madrid Open|2023|on,ATP,Mutua Madrid Open,2023,Molcan A.,on,2,Semifinal,0.036,0,2026-08-28T22:16:44.996250+00:00
ATP|Mutua Madrid Open|2023|on,ATP,Mutua Madrid Open,2023,Molcan A.,on,3,Quarterfinal,0.098,0,2026-08-28T22:16:44.996250+00:00
ATP|Mutua Madrid Open|2023|on,ATP,Mutua Madrid Open,2023,Molcan A.,on,4,Round of 16,0.158,0,2026-08-28T22:16:44.996250+00:00
ATP|Mutua Madrid Open|2023|on,ATP,Mutua Madrid Open,2023,Molcan A.,on,5,Round of 32,0.41,0,2026-08-28T22:16:44.996250+00:00
ATP|Mutua Madrid Open|2023|on,ATP,Mutua Madrid Open,2023,Molcan A.,on,6,Round of 64,0.636,1,2026-08-28T22:16:44.996250+00:00
ATP|Mutua Madrid Open|2023|on,ATP,Mutua Madrid Open,2023,Cressy M.,on,0,Champion,0.0,0,2026-08-28T22:16:44.996250+00:00
ATP|Mutua Madrid Open|2023|on,ATP,Mutua Madrid Open,2023,Cressy M.,on,1,Final,0.0,0,2026-08-28T22:16:44.996250+00:00
ATP|Mutua Madrid Open|2023|on,ATP,Mutua Madrid Open,2023,Cressy M.,on,2,Semifinal,0.0,0,2026-08-28T22:16:44.996250+00:00
ATP|Mutua Madrid Open|2023|on,ATP,Mutua Madrid Open,2023,Cressy M.,on,3,Quarterfinal,0.008,0,2026-08-28T22:16:44.996250+00:00
ATP|Mutua Madrid Open|2023|on,ATP,Mutua Madrid Open,2023,Cressy M.,on,4,Round of 16,0.04,0,2026-08-28T22:16:44.996250+00:00
ATP|Mutua Madrid Open|2023|on,ATP,Mutua Madrid Open,2023,Cressy M.,on,5,Round of 32,0.068,0,2026-08-28T22:16:44.996250+00:00
ATP|Mutua Madrid Open|2023|on,ATP,Mutua Madrid Open,2023,Cressy M.,on,6,Round of 64,0.42,0,2026-08-28T22:16:44.996250+00:00
ATP|Mutua Madrid Open|2023|on,ATP,Mutua Madrid Open,2023,Wawrinka S.,on,0,Champion,0.0,0,2026-08-28T22:16:44.996250+00:00
ATP|Mutua Madrid Open|2023|on,ATP,Mutua Madrid Open,2023,Wawrinka S.,on,1,Final,0.0,0,2026-08-28T22:16:44.996250+00:00
ATP|Mutua Madrid Open|2023|on,ATP,Mutua Madrid Open,2023,Wawrinka S.,on,2,Semifinal,0.002,0,2026-08-28T22:16:44.996250+00:00
ATP|Mutua Madrid Open|2023|on,ATP,Mutua Madrid Open,2023,Wawrinka S.,on,3,Quarterfinal,0.01,0,2026-08-28T22:16:44.996250+00:00
ATP|Mutua Madrid Open|2023|on,ATP,Mutua Madrid Open,2023,Wawrinka S.,on,4,Round of 16,0.064,0,2026-08-28T22:16:44.996250+00:00
ATP|Mutua Madrid Open|2023|on,ATP,Mutua Madrid Open,2023,Wawrinka S.,on,5,Round of 32,0.136,0,2026-08-28T22:16:44.996250+00:00
ATP|Mutua Madrid Open|2023|on,ATP,Mutua Madrid Open,2023,Wawrinka S.,on,6,Round of 64,0.58,1,2026-08-28T22:16:44.996250+00:00
ATP|Mutua Madrid Open|2023|on,ATP,Mutua Madrid Open,2023,Rublev A.,on,0,Champion,0.08,0,2026-08-28T22:16:44.996250+00:00
ATP|Mutua Madrid Open|2023|on,ATP,Mutua Madrid Open,2023,Rublev A.,on,1,Final,0.112,0,2026-08-28T22:16:44.996250+00:00
ATP|Mutua Madrid Open|2023|on,ATP,Mutua Madrid Open,2023,Rublev A.,on,2,Semifinal,0.198,0,2026-08-28T22:16:44.996250+00:00
ATP|Mutua Madrid Open|2023|on,ATP,Mutua Madrid Open,2023,Rublev A.,on,3,Quarterfinal,0.394,0,2026-08-28T22:16:44.996250+00:00
ATP|Mutua Madrid Open|2023|on,ATP,Mutua Madrid Open,2023,Rublev A.,on,4,Round of 16,0.566,1,2026-08-28T22:16:44.996250+00:00
ATP|Mutua Madrid Open|2023|on,ATP,Mutua Madrid Open,2023,Rublev A.,on,5,Round of 32,0.796,1,2026-08-28T22:16:44.996250+00:00
ATP|Mutua Madrid Open|2023|on,ATP,Mutua Madrid Open,2023,Rublev A.,on,6,Round of 64,1.0,1,2026-08-28T22:16:44.996250+00:00
ATP|Mutua Madrid Open|2023|on,ATP,Mutua Madrid Open,2023,Ruud C.,on,0,Champion,0.118,0,2026-08-28T22:16:44.996250+00:00
ATP|Mutua Madrid Open|2023|on,ATP,Mutua Madrid Open,2023,Ruud C.,on,1,Final,0.19,0,2026-08-28T22:16:44.996250+00:00
ATP|Mutua Madrid Open|2023|on,ATP,Mutua Madrid Open,2023,Ruud C.,on,2,Semifinal,0.35,0,2026-08-28T22:16:44.996250+00:00
ATP|Mutua Madrid Open|2023|on,ATP,Mutua Madrid Open,2023,Ruud C.,on,3,Quarterfinal,0.508,0,2026-08-28T22:16:44.996250+00:00
ATP|Mutua Madrid Open|2023|on,ATP,Mutua Madrid Open,2023,Ruud C.,on,4,Round of 16,0.696,0,2026-08-28T22:16:44.996250+00:00
ATP|Mutua Madrid Open|2023|on,ATP,Mutua Madrid Open,2023,Ruud C.,on,5,Round of 32,0.87,0,2026-08-28T22:16:44.996250+00:00
ATP|Mutua Madrid Open|2023|on,ATP,Mutua Madrid Open,2023,Ruud C.,on,6,Round of 64,1.0,1,2026-08-28T22:16:44.996250+00:00
ATP|Mutua Madrid Open|2023|on,ATP,Mutua Madrid Open,2023,Paire B.,on,0,Champion,0.0,0,2026-08-28T22:16:44.996250+00:00
ATP|Mutua Madrid Open|2023|on,ATP,Mutua Madrid Open,2023,Paire B.,on,1,Final,0.0,0,2026-08-28T22:16:44.996250+00:00
ATP|Mutua Madrid Open|2023|on,ATP,Mutua Madrid Open,2023,Paire B.,on,2,Semifinal,0.002,0,2026-08-28T22:16:44.996250+00:00
ATP|Mutua Madrid Open|2023|on,ATP,Mutua Madrid Open,2023,Paire B.,on,3,Quarterfinal,0.002,0,2026-08-28T22:16:44.996250+00:00
ATP|Mutua Madrid Open|2023|on,ATP,Mutua Madrid Open,2023,Paire B.,on,4,Round of 16,0.014,0,2026-08-28T22:16:44.996250+00:00
ATP|Mutua Madrid Open|2023|on,ATP,Mutua Madrid Open,2023,Paire B.,on,5,Round of 32,0.04,0,2026-08-28T22:16:44.996250+00:00
ATP|Mutua Madrid Open|2023|on,ATP,Mutua Madrid Open,2023,Paire B.,on,6,Round of 64,0.37,0,2026-08-28T22:16:44.996250+00:00
ATP|Mutua Madrid Open|2023|on,ATP,Mutua Madrid Open,2023,Arnaldi M.,on,0,Champion,0.0,0,2026-08-28T22:16:44.996250+00:00
ATP|Mutua Madrid Open|2023|on,ATP,Mutua Madrid Open,2023,Arnaldi M.,on,1,Final,0.0,0,2026-08-28T22:16:44.996250+00:00
ATP|Mutua Madrid Open|2023|on,ATP,Mutua Madrid Open,2023,Arnaldi M.,on,2,Semifinal,0.006,0,2026-08-28T22:16:44.996250+00:00
ATP|Mutua Madrid Open|2023|on,ATP,Mutua Madrid Open,2023,Arnaldi M.,on,3,Quarterfinal,0.008,0,2026-08-28T22:16:44.996250+00:00
ATP|Mutua Madrid Open|2023|on,ATP,Mutua Madrid Open,2023,Arnaldi M.,on,4,Round of 16,0.036,0,2026-08-28T22:16:44.996250+00:00
ATP|Mutua Madrid Open|2023|on,ATP,Mutua Madrid Open,2023,Arnaldi M.,on,5,Round of 32,0.09,1,2026-08-28T22:16:44.996250+00:00
ATP|Mutua Madrid Open|2023|on,ATP,Mutua Madrid Open,2023,Arnaldi M.,on,6,Round of 64,0.63,1,2026-08-28T22:16:44.996250+00:00
ATP|Mutua Madrid Open|2023|on,ATP,Mutua Madrid Open,2023,Kokkinakis T.,on,0,Champion,0.0,0,2026-08-28T22:16:44.996250+00:00
ATP|Mutua Madrid Open|2023|on,ATP,Mutua Madrid Open,2023,Kokkinakis T.,on,1,Final,0.006,0,2026-08-28T22:16:44.996250+00:00
ATP|Mutua Madrid Open|2023|on,ATP,Mutua Madrid Open,2023,Kokkinakis T.,on,2,Semifinal,0.022,0,2026-08-28T22:16:44.996250+00:00
ATP|Mutua Madrid Open|2023|on,ATP,Mutua Madrid Open,2023,Kokkinakis T.,on,3,Quarterfinal,0.032,0,2026-08-28T22:16:44.996250+00:00
ATP|Mutua Madrid Open|2023|on,ATP,Mutua Madrid Open,2023,Kokkinakis T.,on,4,Round of 16,0.08,0,2026-08-28T22:16:44.996250+00:00
ATP|Mutua Madrid Open|2023|on,ATP,Mutua Madrid Open,2023,Kokkinakis T.,on,5,Round of 32,0.29,0,2026-08-28T22:16:44.996250+00:00
ATP|Mutua Madrid Open|2023|on,ATP,Mutua Madrid Open,2023,Kokkinakis T.,on,6,Round of 64,0.524,0,2026-08-28T22:16:44.996250+00:00
ATP|Mutua Madrid Open|2023|on,ATP,Mutua Madrid Open,2023,Munar J.,on,0,Champion,0.002,0,2026-08-28T22:16:44.996250+00:00
ATP|Mutua Madrid Open|2023|on,ATP,Mutua Madrid Open,2023,Munar J.,on,1,Final,0.002,0,2026-08-28T22:16:44.996250+00:00
ATP|Mutua Madrid Open|2023|on,ATP,Mutua Madrid Open,2023,Munar J.,on,2,Semifinal,0.004,0,2026-08-28T22:16:44.996250+00:00
ATP|Mutua Madrid Open|2023|on,ATP,Mutua Madrid Open,2023,Munar J.,on,3,Quarterfinal,0.02,0,2026-08-28T22:16:44.996250+00:00
ATP|Mutua Madrid Open|2023|on,ATP,Mutua Madrid Open,2023,Munar J.,on,4,Round of 16,0.058,1,2026-08-28T22:16:44.996250+00:00
ATP|Mutua Madrid Open|2023|on,ATP,Mutua Madrid Open,2023,Munar J.,on,5,Round of 32,0.224,1,2026-08-28T22:16:44.996250+00:00
ATP|Mutua Madrid Open|2023|on,ATP,Mutua Madrid Open,2023,Munar J.,on,6,Round of 64,0.476,1,2026-08-28T22:16:44.996250+00:00
ATP|Mutua Madrid Open|2023|on,ATP,Mutua Madrid Open,2023,Griekspoor T.,on,0,Champion,0.002,0,2026-08-28T22:16:44.996250+00:00
ATP|Mutua Madrid Open|2023|on,ATP,Mutua Madrid Open,2023,Griekspoor T.,on,1,Final,0.006,0,2026-08-28T22:16:44.996250+00:00
ATP|Mutua Madrid Open|2023|on,ATP,Mutua Madrid Open,2023,Griekspoor T.,on,2,Semifinal,0.034,0,2026-08-28T22:16:44.996250+00:00
ATP|Mutua Madrid Open|2023|on,ATP,Mutua Madrid Open,2023,Griekspoor T.,on,3,Quarterfinal,0.062,0,2026-08-28T22:16:44.996250+00:00
ATP|Mutua Madrid Open|2023|on,ATP,Mutua Madrid Open,2023,Griekspoor T.,on,4,Round of 16,0.116,0,2026-08-28T22:16:44.996250+00:00
ATP|Mutua Madrid Open|2023|on,ATP,Mutua Madrid Open,2023,Griekspoor T.,on,5,Round of 32,0.486,0,2026-08-28T22:16:44.996250+00:00
ATP|Mutua Madrid Open|2023|on,ATP,Mutua Madrid Open,2023,Griekspoor T.,on,6,Round of 64,1.0,0,2026-08-28T22:16:44.996250+00:00
ATP|Mutua Madrid Open|2023|on,ATP,Mutua Madrid Open,2023,Altmaier D.,on,0,Champion,0.0,0,2026-08-28T22:16:44.996250+00:00
ATP|Mutua Madrid Open|2023|on,ATP,Mutua Madrid Open,2023,Altmaier D.,on,1,Final,0.0,0,2026-08-28T22:16:44.996250+00:00
ATP|Mutua Madrid Open|2023|on,ATP,Mutua Madrid Open,2023,Altmaier D.,on,2,Semifinal,0.008,0,2026-08-28T22:16:44.996250+00:00
ATP|Mutua Madrid Open|2023|on,ATP,Mutua Madrid Open,2023,Altmaier D.,on,3,Quarterfinal,0.022,1,2026-08-28T22:16:44.996250+00:00
ATP|Mutua Madrid Open|2023|on,ATP,Mutua Madrid Open,2023,Altmaier D.,on,4,Round of 16,0.106,1,2026-08-28T22:16:44.996250+00:00
ATP|Mutua Madrid Open|2023|on,ATP,Mutua Madrid Open,2023,Altmaier D.,on,5,Round of 32,0.374,1,2026-08-28T22:16:44.996250+00:00
ATP|Mutua Madrid Open|2023|on,ATP,Mutua Madrid Open,2023,Altmaier D.,on,6,Round of 64,1.0,1,2026-08-28T22:16:44.996250+00:00
ATP|Mutua Madrid Open|2023|on,ATP,Mutua Madrid Open,2023,Kotov P.,on,0,Champion,0.002,0,2026-08-28T22:16:44.996250+00:00
ATP|Mutua Madrid Open|2023|on,ATP,Mutua Madrid Open,2023,Kotov P.,on,1,Final,0.004,0,2026-08-28T22:16:44.996250+00:00
ATP|Mutua Madrid Open|2023|on,ATP,Mutua Madrid Open,2023,Kotov P.,on,2,Semifinal,0.014,0,2026-08-28T22:16:44.996250+00:00
ATP|Mutua Madrid Open|2023|on,ATP,Mutua Madrid Open,2023,Kotov P.,on,3,Quarterfinal,0.048,0,2026-08-28T22:16:44.996250+00:00
ATP|Mutua Madrid Open|2023|on,ATP,Mutua Madrid Open,2023,Kotov P.,on,4,Round of 16,0.112,0,2026-08-28T22:16:44.996250+00:00
ATP|Mutua Madrid Open|2023|on,ATP,Mutua Madrid Open,2023,Kotov P.,on,5,Round of 32,0.338,0,2026-08-28T22:16:44.996250+00:00
ATP|Mutua Madrid Open|2023|on,ATP,Mutua Madrid Open,2023,Kotov P.,on,6,Round of 64,0.516,0,2026-08-28T22:16:44.996250+00:00
ATP|Mutua Madrid Open|2023|on,ATP,Mutua Madrid Open,2023,Otte O.,on,0,Champion,0.004,0,2026-08-28T22:16:44.996250+00:00
ATP|Mutua Madrid Open|2023|on,ATP,Mutua Madrid Open,2023,Otte O.,on,1,Final,0.004,0,2026-08-28T22:16:44.996250+00:00
ATP|Mutua Madrid Open|2023|on,ATP,Mutua Madrid Open,2023,Otte O.,on,2,Semifinal,0.008,0,2026-08-28T22:16:44.996250+00:00
ATP|Mutua Madrid Open|2023|on,ATP,Mutua Madrid Open,2023,Otte O.,on,3,Quarterfinal,0.03,0,2026-08-28T22:16:44.996250+00:00
ATP|Mutua Madrid Open|2023|on,ATP,Mutua Madrid Open,2023,Otte O.,on,4,Round of 16,0.104,0,2026-08-28T22:16:44.996250+00:00
ATP|Mutua Madrid Open|2023|on,ATP,Mutua Madrid Open,2023,Otte O.,on,5,Round of 32,0.288,0,2026-08-28T22:16:44.996250+00:00
ATP|Mutua Madrid Open|2023|on,ATP,Mutua Madrid Open,2023,Otte O.,on,6,Round of 64,0.484,1,2026-08-28T22:16:44.996250+00:00
ATP|Mutua Madrid Open|2023|on,ATP,Mutua Madrid Open,2023,Varillas J. P.,on,0,Champion,0.002,0,2026-08-28T22:16:44.996250+00:00
ATP|Mutua Madrid Open|2023|on,ATP,Mutua Madrid Open,2023,Varillas J. P.,on,1,Final,0.002,0,2026-08-28T22:16:44.996250+00:00
ATP|Mutua Madrid Open|2023|on,ATP,Mutua Madrid Open,2023,Varillas J. P.,on,2,Semifinal,0.012,0,2026-08-28T22:16:44.996250+00:00
ATP|Mutua Madrid Open|2023|on,ATP,Mutua Madrid Open,2023,Varillas J. P.,on,3,Quarterfinal,0.028,0,2026-08-28T22:16:44.996250+00:00
ATP|Mutua Madrid Open|2023|on,ATP,Mutua Madrid Open,2023,Varillas J. P.,on,4,Round of 16,0.1,0,2026-08-28T22:16:44.996250+00:00
ATP|Mutua Madrid Open|2023|on,ATP,Mutua Madrid Open,2023,Varillas J. P.,on,5,Round of 32,0.174,0,2026-08-28T22:16:44.996250+00:00
ATP|Mutua Madrid Open|2023|on,ATP,Mutua Madrid Open,2023,Varillas J. P.,on,6,Round of 64,0.492,0,2026-08-28T22:16:44.996250+00:00
ATP|Mutua Madrid Open|2023|on,ATP,Mutua Madrid Open,2023,Hanfmann Y.,on,0,Champion,0.0,0,2026-08-28T22:16:44.996250+00:00
ATP|Mutua Madrid Open|2023|on,ATP,Mutua Madrid Open,2023,Hanfmann Y.,on,1,Final,0.004,0,2026-08-28T22:16:44.996250+00:00
ATP|Mutua Madrid Open|2023|on,ATP,Mutua Madrid Open,2023,Hanfmann Y.,on,2,Semifinal,0.012,0,2026-08-28T22:16:44.996250+00:00
ATP|Mutua Madrid Open|2023|on,ATP,Mutua Madrid Open,2023,Hanfmann Y.,on,3,Quarterfinal,0.034,0,2026-08-28T22:16:44.996250+00:00
ATP|Mutua Madrid Open|2023|on,ATP,Mutua Madrid Open,2023,Hanfmann Y.,on,4,Round of 16,0.112,0,2026-08-28T22:16:44.996250+00:00
ATP|Mutua Madrid Open|2023|on,ATP,Mutua Madrid Open,2023,Hanfmann Y.,on,5,Round of 32,0.18,1,2026-08-28T22:16:44.996250+00:00
ATP|Mutua Madrid Open|2023|on,ATP,Mutua Madrid Open,2023,Hanfmann Y.,on,6,Round of 64,0.508,1,2026-08-28T22:16:44.996250+00:00
ATP|Mutua Madrid Open|2023|on,ATP,Mutua Madrid Open,2023,Musetti L.,on,0,Champion,0.034,0,2026-08-28T22:16:44.996250+00:00
ATP|Mutua Madrid Open|2023|on,ATP,Mutua Madrid Open,2023,Musetti L.,on,1,Final,0.074,0,2026-08-28T22:16:44.996250+00:00
ATP|Mutua Madrid Open|2023|on,ATP,Mutua Madrid Open,2023,Musetti L.,on,2,Semifinal,0.138,0,2026-08-28T22:16:44.996250+00:00
ATP|Mutua Madrid Open|2023|on,ATP,Mutua Madrid Open,2023,Musetti L.,on,3,Quarterfinal,0.206,0,2026-08-28T22:16:44.996250+00:00
ATP|Mutua Madrid Open|2023|on,ATP,Mutua Madrid Open,2023,Musetti L.,on,4,Round of 16,0.466,0,2026-08-28T22:16:44.996250+00:00
ATP|Mutua Madrid Open|2023|on,ATP,Mutua Madrid Open,2023,Musetti L.,on,5,Round of 32,0.646,0,2026-08-28T22:16:44.996250+00:00
ATP|Mutua Madrid Open|2023|on,ATP,Mutua Madrid Open,2023,Musetti L.,on,6,Round of 64,1.0,1,2026-08-28T22:16:44.996250+00:00
ATP|Mutua Madrid Open|2023|on,ATP,Mutua Madrid Open,2023,Hurkacz H.,on,0,Champion,0.014,0,2026-08-28T22:16:44.996250+00:00
ATP|Mutua Madrid Open|2023|on,ATP,Mutua Madrid Open,2023,Hurkacz H.,on,1,Final,0.02,0,2026-08-28T22:16:44.996250+00:00
ATP|Mutua Madrid Open|2023|on,ATP,Mutua Madrid Open,2023,Hurkacz H.,on,2,Semifinal,0.08,0,2026-08-28T22:16:44.996250+00:00
ATP|Mutua Madrid Open|2023|on,ATP,Mutua Madrid Open,2023,Hurkacz H.,on,3,Quarterfinal,0.202,0,2026-08-28T22:16:44.996250+00:00
ATP|Mutua Madrid Open|2023|on,ATP,Mutua Madrid Open,2023,Hurkacz H.,on,4,Round of 16,0.406,0,2026-08-28T22:16:44.996250+00:00
ATP|Mutua Madrid Open|2023|on,ATP,Mutua Madrid Open,2023,Hurkacz H.,on,5,Round of 32,0.616,1,2026-08-28T22:16:44.996250+00:00
ATP|Mutua Madrid Open|2023|on,ATP,Mutua Madrid Open,2023,Hurkacz H.,on,6,Round of 64,1.0,1,2026-08-28T22:16:44.996250+00:00
ATP|Mutua Madrid Open|2023|on,ATP,Mutua Madrid Open,2023,Landaluce M.,on,0,Champion,0.0,0,2026-08-28T22:16:44.996250+00:00
ATP|Mutua Madrid Open|2023|on,ATP,Mutua Madrid Open,2023,Landaluce M.,on,1,Final,0.0,0,2026-08-28T22:16:44.996250+00:00
ATP|Mutua Madrid Open|2023|on,ATP,Mutua Madrid Open,2023,Landaluce M.,on,2,Semifinal,0.006,0,2026-08-28T22:16:44.996250+00:00
ATP|Mutua Madrid Open|2023|on,ATP,Mutua Madrid Open,2023,Landaluce M.,on,3,Quarterfinal,0.026,0,2026-08-28T22:16:44.996250+00:00
ATP|Mutua Madrid Open|2023|on,ATP,Mutua Madrid Open,2023,Landaluce M.,on,4,Round of 16,0.1,0,2026-08-28T22:16:44.996250+00:00
ATP|Mutua Madrid Open|2023|on,ATP,Mutua Madrid Open,2023,Landaluce M.,on,5,Round of 32,0.19,0,2026-08-28T22:16:44.996250+00:00
ATP|Mutua Madrid Open|2023|on,ATP,Mutua Madrid Open,2023,Landaluce M.,on,6,Round of 64,0.476,0,2026-08-28T22:16:44.996250+00:00
ATP|Mutua Madrid Open|2023|on,ATP,Mutua Madrid Open,2023,Gasquet R.,on,0,Champion,0.0,0,2026-08-28T22:16:44.996250+00:00
ATP|Mutua Madrid Open|2023|on,ATP,Mutua Madrid Open,2023,Gasquet R.,on,1,Final,0.0,0,2026-08-28T22:16:44.996250+00:00
ATP|Mutua Madrid Open|2023|on,ATP,Mutua Madrid Open,2023,Gasquet R.,on,2,Semifinal,0.0,0,2026-08-28T22:16:44.996250+00:00
ATP|Mutua Madrid Open|2023|on,ATP,Mutua Madrid Open,2023,Gasquet R.,on,3,Quarterfinal,0.04,0,2026-08-28T22:16:44.996250+00:00
ATP|Mutua Madrid Open|2023|on,ATP,Mutua Madrid Open,2023,Gasquet R.,on,4,Round of 16,0.104,0,2026-08-28T22:16:44.996250+00:00
ATP|Mutua Madrid Open|2023|on,ATP,Mutua Madrid Open,2023,Gasquet R.,on,5,Round of 32,0.194,0,2026-08-28T22:16:44.996250+00:00
ATP|Mutua Madrid Open|2023|on,ATP,Mutua Madrid Open,2023,Gasquet R.,on,6,Round of 64,0.524,1,2026-08-28T22:16:44.996250+00:00
ATP|Mutua Madrid Open|2023|on,ATP,Mutua Madrid Open,2023,Chardy J.,on,0,Champion,0.0,0,2026-08-28T22:16:44.996250+00:00
ATP|Mutua Madrid Open|2023|on,ATP,Mutua Madrid Open,2023,Chardy J.,on,1,Final,0.0,0,2026-08-28T22:16:44.996250+00:00
ATP|Mutua Madrid Open|2023|on,ATP,Mutua Madrid Open,2023,Chardy J.,on,2,Semifinal,0.006,0,2026-08-28T22:16:44.996250+00:00
